Image_name;Rule1;Rule2;Rule5;Rule6;Rule7
160993282075e2f83872834eacf5e069f1a14c2c26c96504.jpg;0;0;0;1;1
159782050626082294bb3c3e2af37e6e4592aacfd48a1e2c.jpg;0;0;0;0;1
1612138883bda05e07af07ca674866404eafb2a918ca9337.jpg;0;0;1;0;0
15956094564574f3ed2ad3ccb29a06015f9c36e0b58ac178.jpg;0;0;1;1;1
15926458411367a16f2252d8040947b28f48f521a08dbbcf.jpg;0;0;0;1;1
1598022662412e9fae5bf14ec88e530da6f0213a94d38546.jpg;0;0;1;0;0
15978725409f7702ce8a72df80bd1a46b207df01cc96a33c.jpg;0;0;1;1;1
1613802240c45cbd0901d09eb294bfe99952b87ce7f16e64.jpg;0;0;0;0;1
1596898171b4f9b13c94ddc8071f995c03c715846f8dff4a.jpg;0;0;0;1;1
1610912260fa68afd79295ddaa3dafd60b38cd041ba39b51.jpg;0;0;1;0;1
1613331376a7ad004a65567c62d589d7c2e06114903fa343.jpg;0;0;1;0;1
159829212972aa4e0e0e176f83d188eae123aa249f884084.jpg;0;0;1;1;1
1609095702c04f52b97230a11012f5ef39b6e63417a62e74.jpg;0;0;0;0;0
1600549783467a23e4d61d567002eb50696583615d87e51f.jpg;0;0;0;0;1
1612549353f0e085e97361211e6fc3083f3203b2d2a072d6.jpg;0;0;1;1;1
1596522557653037b0711b12dbdc1a3d80669e7bc1ce7227.jpg;0;0;0;1;0
16128923525106308aab49966cea8de287eeb162ded0a042.jpg;0;0;1;0;0
161255478742da9f9f68f2831a8925524727c9607593c511.jpg;0;0;1;0;0
1603981310366252144d5b9da7c251f7be2a4c0876bbae09.jpg;0;0;0;1;1
1612373487943d9c4545262dddf7426fec39776b2cc3aef9.jpg;0;0;0;0;1
16074121619bb5beedfb39e41c43d127b2e35af8338c6fb9.jpg;0;0;0;0;1
159552988130c315efc4e6c39bcc1dadef216c8f126702ed.jpg;0;0;0;0;1
1604160948c77ed896b08bcb2bae4d3a805195ad49248b04.jpg;0;0;1;1;1
15975114718d6723dd71a1e15ce4f25e9459af52bad50b07.jpg;0;0;0;0;1
1599217659627e26e6ea8af893b0e02205154d1b0b6011e3.jpg;0;0;0;0;1
158814948476fdbec02fb51003f5d9b4c1bd571e7c7285bf.jpg;0;0;0;0;1
15853116832271f277792500c922ab442995101287a56b6e.jpg;0;1;0;0;1
1600549783467a23e4d61d567002eb50696583615d87e51f.jpg;0;0;0;0;1
1598505462410112dd8201b591e03e5ab7d184e779892606.jpg;0;0;1;1;1
1611043495edc63696f1dde761cb562a6693837a50b84899.jpg;0;0;1;1;1
1592320340e70b34264946bffbc51c4f160328af7ec69655.jpg;0;0;0;0;1
1585404693dce8a65cdfe31d8d054e71d995433ec5c7fefe.jpg;0;0;1;1;1
161176420190d4554e097d642433501378d11999c538624e.jpg;0;0;0;1;1
1593093922030cf58c1aa36c2b400fde355adfb6dd95045d.jpg;0;0;0;1;1
15975114718d6723dd71a1e15ce4f25e9459af52bad50b07.jpg;0;0;0;0;1
161458202467fb1615c76e01bdbe0d4ced2e40728fd3cbfe.jpg;0;0;0;0;0
16022695926a80e3731a9a915db2b7dbd5cb6294dd368b7c.jpg;0;1;1;0;0
1594276217e51f7dca0051c4928a6eecfd3a7ddd4fa37146.jpg;0;0;0;1;0
1596837785908bf359527c38cd7a9028cd637e07d0086b99.jpg;0;0;0;1;1
16144649368330102ca447cd479bcbc7d1a5776b5c97bc7e.jpg;0;0;0;1;0
161150334354a3b5e080670203a46c19964ec968e6912626.jpg;0;1;0;1;1
1600285074b3b4186fd4528126ac1ba83c03437c95954990.jpg;0;0;0;0;1
16115854849e5979bc8758e13dc0424e01cf12b40ac0f5ae.jpg;0;0;1;0;1
16128995930c689bf42239a8fd21b5a6545735222dae878e.jpg;0;0;0;0;1
15861052281a5d8c9ca39bee06beb7148474aba70ceb1841.jpg;0;1;0;1;1
161289197514c36e00ca08d7773880083b36325025340aa9.jpg;0;0;1;1;0
1611666422c822f299adc3662d500aa1c5fd15a5a793893a.jpg;0;0;0;1;1
160885054985daf620a87e0d32e0782c1b84295b12fbb99e.jpg;0;0;0;1;1
16115854849e5979bc8758e13dc0424e01cf12b40ac0f5ae.jpg;0;0;1;0;1
16025203994b82a72a849e4518f4f0de10f470e24a085652.jpg;0;0;0;1;1
159301849706ff4c1269490090396c5f5186eae9d0a10336.jpg;0;0;0;1;1
15934617280be36b51eaf508da318bbcd26d31d5cadd1bc2.jpg;0;0;1;0;1
160404550995d633b34f07c21aabd6c3b63410f1af181653.jpg;0;0;1;0;1
16125871316e2fcf94ac867ab1f5eefbbc64335ec0304069.jpg;0;0;0;0;1
16125871316e2fcf94ac867ab1f5eefbbc64335ec0304069.jpg;0;0;0;0;1
1598246579a490063b1039554c3c41107df8f4c8bf5f07ec.jpg;0;0;0;1;1
1599329556425e9ab4e52b83eee5abcf77fa96882af5cc70.jpg;0;0;0;1;1
16109667767c1a6180c476fd9a154186c626e8ad710a2d3a.jpg;0;0;0;0;1
16042502350100323ed192965f3bb792f8bc9299b00ef339.jpg;0;0;1;0;0
1613662827586ae3852fcd7cd968ba5c8b7ace93a9119179.jpg;0;0;0;0;0
15992145094e8ac9a8936ae1e214e9e1d76ea292fb0a6986.jpg;0;0;0;0;1
161518510714dce12a602cb6ae6580e8c073b532b9c76981.jpg;0;0;0;0;1
158685737573820d0c42e8e88456f0e13efd9801ea026c69.jpg;0;0;0;0;1
16144649368330102ca447cd479bcbc7d1a5776b5c97bc7e.jpg;0;0;0;1;0
16023409988a8052ff2995e8b706eee5daa4b271bdfe0b36.jpg;0;0;0;1;1
1591814635bef2c7d242181af89a762abe4c7fe550ae110b.jpg;0;1;1;0;0
15878256393d250d12c68b4b6d2731d12c362cc048db4e17.jpg;0;0;0;1;1
16106504639d1e06dde7b1356be9098b837cecec33bd657c.jpg;0;0;0;0;0
1609362905f3884c87b2bb3e69f30c87e2c0c704d5dfd86e.jpg;0;0;1;1;0
1599217659627e26e6ea8af893b0e02205154d1b0b6011e3.jpg;0;0;0;0;1
1602089131ea578d761d44dc2dac8af36f4d00e1d081af8b.jpg;0;0;0;0;1
1599329556425e9ab4e52b83eee5abcf77fa96882af5cc70.jpg;0;0;0;1;1
1611576162c42cb7dcf9c48c0a90c4c6a5ed261f99ad85e2.jpg;0;0;0;1;1
15839228301d85f8699e86e3a6b84d80ba0815fe4e884633.jpg;0;0;0;0;1
159301849706ff4c1269490090396c5f5186eae9d0a10336.jpg;0;0;0;1;1
15861052281a5d8c9ca39bee06beb7148474aba70ceb1841.jpg;0;1;0;1;1
16043318874e72379e279a1616e3319a8e6ca697f189e3b6.jpg;0;0;0;0;1
16080627254bd308d18b85a0b00f0b2631cf194bb3d0bfe9.jpg;0;0;0;1;0
1590939264decc7038fc5ef5c56e4d33e44e6bb4fc4bc43b.jpg;0;0;0;1;1
1603629766605471323d8aadd99a0d160d25e0cf1dfbb617.jpg;0;0;0;0;1
160812471418cbedabdb42b74a59a4588178403e6f1d81bc.jpg;0;0;0;1;1
1592248227edba09ddcf5b57733586f5c26acecd048c7a2a.jpg;0;0;0;0;1
1603184671d61f7ff4ffc40b9217ac5f4cff8743325f1581.jpg;0;0;0;1;0
16084708148a589afe1fea20cb64241c750b0409dcf7c9e9.jpg;0;0;0;0;1
1609362905f3884c87b2bb3e69f30c87e2c0c704d5dfd86e.jpg;0;0;1;1;0
1601359630ecbde134b03fc0f01cab5c2446787a1e8c24a7.jpg;0;0;0;0;1
16081414093acfc1b948c2e5146aff46204769c3a20797d0.jpg;0;0;1;1;0
1600193661f2ab16615913af2d18fdb7b7e22d3d31394dbb.jpg;0;0;1;1;1
16151576231e8dbe91f7425b2c8cf182d3ce6371ff4bf6e2.jpg;0;0;0;1;0
1592303566272f2bcd0bededd668cd231a232fb225a558f3.jpg;0;0;0;1;0
1608452473097276cb94a60a6d03110bcc8df676f809d9d6.jpg;0;0;0;1;1
160589243247b2d20543c91c9d8b3592aba3a55f13ee8639.jpg;0;0;0;0;0
16114799767884f0a8f5d7f3c1c460bddb8add4197b2736e.jpg;0;0;0;0;1
1602779636623f399a19889134322ba4605974ccf5734796.jpg;0;0;0;0;1
16115014195248b155068699182803165c7ef5255d0bd77c.jpg;0;0;1;1;1
1614447399ed51beeba57cbabfc0f26fd8446bd72708cf7f.jpg;0;0;0;1;0
161289197514c36e00ca08d7773880083b36325025340aa9.jpg;0;0;1;1;0
16077389798994d4d22379afdfb257199c969c4ed8eb0802.jpg;0;0;0;0;1
16094506558a5d4266ade50c69e1ead379960c8f1b2ed7d0.jpg;0;0;0;1;1
16144731298c7d30041631da61fa33626ce7e10adc6c6f33.jpg;0;0;0;1;0
1586095550e5cc4a8f263a647dd59aea8338439d4e12e996.jpg;0;0;0;0;1
15934617280be36b51eaf508da318bbcd26d31d5cadd1bc2.jpg;0;0;1;0;1
15981733004abd257aa7cd1c288c056f1aeee68220fc98e1.jpg;0;0;0;1;1
1614262131a54ffb972d98e425f17d367ccd7808e2e245d1.jpg;0;0;0;1;1
16019984203de1c383e2b11884535719ada59ad4ff21773e.jpg;0;0;0;0;1
1612514785a0ce2dfde1bc93ba4be1e3c48583fc8be8c7b8.jpg;0;0;0;0;1
1604574672fd87ad09106bf279d80c9350d3b2c99d877259.jpg;0;0;0;0;1
1611509517bcecdf187f2188c5547d98ecacc2111516b44e.jpg;0;0;0;0;1
1613921995cf2ac399c4d932802a74b2b2dd6cd7b306ba8d.jpg;0;0;0;1;1
161246890867de47ace03603c08d791665544713f4ee0705.jpg;0;0;1;0;0
159506790349d00e9470a3b99b15859708466f5216454e8b.jpg;0;0;0;1;1
15976708139e36ad04276d78b675ea82839c2faaac065ac5.jpg;0;0;1;1;1
1614488866225bc53de468e99972267b28217e9b2e26985b.jpg;0;0;1;0;0
16009317097d024b88dfbc1a4e1a8b010d156f4b6bfa7506.jpg;0;0;1;1;1
16085790425dce1aa5c1f54a691ebb71c94fea0a17a027a5.jpg;0;0;0;0;1
15981733004abd257aa7cd1c288c056f1aeee68220fc98e1.jpg;0;0;0;1;1
